,index,date,flag,wind_id,time,open,high,low,close,io,all_volume,all_turnover,preclose,average_price,date_time,factor,ud_last,sum_ud,buy_start,buy_count,sell_count,buy_sum,sell_sum,buy_n,sell_n,sig,stop_price,pos
458,458,20160328,0.0,IC1604,93000000,5965.4,6064.4,5955.0,5961.4,21038,9755,11726082280,5857.0,6010.293326499232,2016-03-28 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5338.0,0.0
459,459,20160328,1.0,IC1604,133000000,5961.4,5979.2,5839.0,5857.0,22891,5739,6774865760,5769.2,5902.479316954173,2016-03-28 15:00:00,1,1.0,2.0,,,,,,,,0.0,5338.0,0.0
460,460,20160329,0.0,IC1604,93000000,5860.2,5884.0,5720.0,5769.2,20314,11149,12947167560,5788.8,5806.4254910754335,2016-03-29 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5338.0,0.0
461,461,20160329,1.0,IC1604,133000000,5763.8,5828.8,5722.8,5788.8,22247,5592,6461985280,5913.0,5777.883834048641,2016-03-29 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5338.0,0.0
462,462,20160330,0.0,IC1604,93000000,5868.2,5917.0,5827.0,5913.0,19697,10309,12111358520,6020.8,5874.1674847220875,2016-03-30 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5338.0,0.0
463,463,20160330,1.0,IC1604,133000000,5913.0,6033.0,5912.0,6020.8,22100,6234,7448207240,6054.0,5973.858870709015,2016-03-30 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5338.0,0.0
464,464,20160331,0.0,IC1604,93000000,6035.0,6085.2,6013.8,6054.0,19613,9610,11633660840,6020.0,6052.893257023933,2016-03-31 15:00:00,1,1.0,2.0,,,,,,,,0.0,5338.0,0.0
465,465,20160331,1.0,IC1604,133000000,6053.4,6065.4,6014.4,6020.0,21598,5156,6229185080,5933.0,6040.714778898371,2016-03-31 15:00:00,1,1.0,3.0,,,,,,,,0.0,5338.0,0.0
466,466,20160401,0.0,IC1604,93000000,6000.4,6028.0,5863.2,5933.0,18745,10963,13055674040,6028.0,5954.425814101979,2016-04-01 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,5338.0,0.0
467,467,20160401,1.0,IC1604,133000000,5933.0,6028.0,5904.2,6028.0,20879,5625,6717304400,6192.0,5970.937244444444,2016-04-01 15:00:00,1,1.0,5.0,,,,,,,,0.0,5338.0,0.0
468,468,20160405,0.0,IC1604,93000000,6005.0,6203.4,5993.6,6192.0,19278,11393,13865208360,6190.4,6084.968120775916,2016-04-05 15:00:00,1,1.0,6.0,,,,,,,,0.0,5338.0,0.0
469,469,20160405,1.0,IC1604,133000000,6192.0,6240.8,6183.0,6190.4,21156,4600,5713914400,6202.4,6210.776521739131,2016-04-05 15:00:00,1,1.0,7.0,,,,,,,,0.0,5338.0,0.0
470,470,20160406,0.0,IC1604,93000000,6194.8,6237.6,6175.4,6202.4,18881,7612,9439505280,6223.4,6200.410719915922,2016-04-06 15:00:00,1,1.0,8.0,,,,,,,,0.0,5338.0,0.0
471,471,20160406,1.0,IC1604,133000000,6202.0,6227.0,6172.0,6223.4,20581,4690,5820233440,6167.4,6204.939701492537,2016-04-06 15:00:00,1,1.0,9.0,,,,,,,,0.0,5338.0,0.0
472,472,20160407,0.0,IC1604,93000000,6251.4,6284.4,6143.6,6167.4,18374,9830,12193470800,6156.0,6202.172329603255,2016-04-07 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5338.0,0.0
473,473,20160407,1.0,IC1604,133000000,6167.4,6235.8,6139.6,6156.0,20086,5078,6283397320,6105.8,6186.881961402127,2016-04-07 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5338.0,0.0
474,474,20160408,0.0,IC1604,93000000,6130.0,6130.0,6040.2,6105.8,17259,9574,11661942080,6114.2,6090.423062460831,2016-04-08 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5338.0,0.0
475,475,20160408,1.0,IC1604,133000000,6105.8,6117.0,6030.2,6114.2,19253,5388,6544110840,6297.2,6072.857126948776,2016-04-08 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5338.0,0.0
476,476,20160411,0.0,IC1604,93000000,6173.2,6316.2,6173.2,6297.2,16152,9752,12196079440,6237.0,6253.117022149303,2016-04-11 15:00:00,1,-1.0,1.0,,,1.0,,3.0,,3.0,0.0,5338.0,0.0
477,477,20160411,1.0,IC1604,133000000,6297.2,6304.0,6227.4,6237.0,17578,4639,5805860720,6174.2,6257.664065531364,2016-04-11 15:00:00,1,1.0,2.0,,,,,,,,0.0,5338.0,0.0
478,478,20160412,0.0,IC1604,93000000,6230.8,6266.2,6151.0,6174.2,14185,8726,10822789120,6239.8,6201.460646344258,2016-04-12 15:00:00,1,1.0,3.0,,,,,,,,0.0,5338.0,0.0
479,479,20160412,1.0,IC1604,133000000,6174.2,6239.8,6140.8,6239.8,15441,5398,6681241720,6400.4,6188.627010003705,2016-04-12 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,5338.0,0.0
480,480,20160413,0.0,IC1604,93000000,6310.0,6416.8,6284.4,6400.4,11301,10288,13088781800,6306.0,6361.188666407465,2016-04-13 15:00:00,1,1.0,5.0,,1.0,,3.0,,3.0,,0.0,5338.0,0.0
481,481,20160413,1.0,IC1604,133000000,6400.4,6425.6,6302.2,6306.0,11554,3877,4936191840,6338.6,6365.994119164302,2016-04-13 15:00:00,1,1.0,6.0,,,,,,,,0.0,5338.0,0.0
482,482,20160414,0.0,IC1604,93000000,6366.0,6382.8,6334.6,6338.6,7408,5440,6915760120,6381.2,6356.397169117647,2016-04-14 15:00:00,1,1.0,7.0,,,,,,,,0.0,5338.0,0.0
483,483,20160414,1.0,IC1604,133000000,6338.6,6385.8,6316.0,6381.2,6020,2938,3735400440,6189.6,6357.046358066712,2016-04-14 15:00:00,1,1.0,8.0,,,,,,,,0.0,5338.0,0.0
484,484,20160415,0.0,IC1605,93000000,6221.0,6238.8,6157.6,6189.6,16264,7829,9685066840,6214.6,6185.379256610039,2016-04-15 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5338.0,0.0
485,485,20160415,1.0,IC1605,133000000,6189.6,6215.0,6147.0,6214.6,19414,5337,6600617520,6039.8,6183.8275435638,2016-04-15 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5338.0,0.0
486,486,20160418,0.0,IC1605,93000000,6152.0,6153.0,6026.0,6039.8,18258,9398,11421151480,6093.2,6076.373419876569,2016-04-18 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5338.0,0.0
487,487,20160418,1.0,IC1605,133000000,6039.8,6120.0,6030.4,6093.2,20573,4590,5587544800,6091.0,6086.650108932462,2016-04-18 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5338.0,0.0
488,488,20160419,0.0,IC1605,93000000,6164.8,6174.2,6062.0,6091.0,18880,8302,10137458520,6102.6,6105.431534569983,2016-04-19 15:00:00,-1,-1.0,-5.0,,,1.0,,0.0,,3.0,0.0,,0.0
489,489,20160419,1.0,IC1605,133000000,6091.0,6124.6,6056.2,6102.6,21188,4821,5874013960,5805.0,6092.111553619581,2016-04-19 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
490,490,20160420,0.0,IC1605,93000000,6145.0,6158.6,5758.4,5805.0,20553,12634,15147912240,5791.2,5994.899572581921,2016-04-20 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
491,491,20160420,1.0,IC1605,133000000,5804.6,5839.0,5721.2,5791.2,22380,4811,5576804680,5824.2,5795.889295364789,2016-04-20 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,,0.0
492,492,20160421,0.0,IC1605,93000000,5806.0,5915.8,5767.0,5824.2,20156,9303,10868722560,5788.4,5841.514866172202,2016-04-21 15:00:00,-1,-1.0,-9.0,,,,,,,,0.0,,0.0
493,493,20160421,1.0,IC1605,133000000,5821.8,5912.2,5775.6,5788.4,22584,5553,6481241400,5791.4,5835.801728795245,2016-04-21 15:00:00,-1,-1.0,-10.0,,,,,,,,0.0,,0.0
494,494,20160422,0.0,IC1605,93000000,5741.0,5834.6,5728.6,5791.4,20569,9077,10506988840,5850.0,5787.699041533546,2016-04-22 15:00:00,-1,-1.0,-11.0,,,,,,,,0.0,,0.0
495,495,20160422,1.0,IC1605,133000000,5791.4,5850.0,5760.4,5850.0,22702,4982,5790570400,5781.2,5811.4917703733445,2016-04-22 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
496,496,20160425,0.0,IC1605,93000000,5810.0,5820.0,5687.6,5781.2,20400,9491,10913516640,5815.4,5749.402929090717,2016-04-25 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
497,497,20160425,1.0,IC1605,133000000,5779.8,5824.2,5775.2,5815.4,22620,4545,5274705480,5820.2,5802.756303630363,2016-04-25 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
498,498,20160426,0.0,IC1605,93000000,5828.8,5883.4,5766.2,5820.2,20850,9152,10668852800,5885.0,5828.700174825175,2016-04-26 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
499,499,20160426,1.0,IC1605,133000000,5820.2,5896.8,5774.4,5885.0,23019,5131,5996654920,5888.0,5843.5538101734555,2016-04-26 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
500,500,20160427,0.0,IC1605,93000000,5898.6,5934.0,5858.4,5888.0,20902,7527,8866057240,5865.8,5889.502617244587,2016-04-27 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
501,501,20160427,1.0,IC1605,133000000,5888.0,5907.8,5834.2,5865.8,23047,5735,6723754920,5772.0,5862.0356756756755,2016-04-27 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
502,502,20160428,0.0,IC1605,93000000,5883.0,5884.8,5725.4,5772.0,21803,9227,10712625600,5833.0,5805.042592391893,2016-04-28 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
503,503,20160428,1.0,IC1605,133000000,5772.0,5863.8,5734.8,5833.0,23920,5890,6839349920,5833.6,5805.899762308998,2016-04-28 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
504,504,20160429,0.0,IC1605,93000000,5809.0,5885.0,5799.0,5833.6,21499,7694,8989854880,5844.8,5842.120405510787,2016-04-29 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
505,505,20160429,1.0,IC1605,133000000,5833.4,5890.0,5829.8,5844.8,23272,5276,6188004200,6022.8,5864.295109931766,2016-04-29 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
506,506,20160503,0.0,IC1605,93000000,5866.2,6060.0,5800.6,6022.8,22402,11243,13374070280,6085.0,5947.732046606777,2016-05-03 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
507,507,20160503,1.0,IC1605,133000000,6022.8,6090.0,6005.4,6085.0,24047,4412,5327988120,6080.0,6038.064505893019,2016-05-03 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
508,508,20160504,0.0,IC1605,93000000,6060.0,6086.8,6040.0,6080.0,21781,6592,7990936600,6062.8,6061.086620145631,2016-05-04 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
509,509,20160504,1.0,IC1605,133000000,6080.0,6109.8,6052.2,6062.8,23406,5283,6420225200,6065.4,6076.306265379519,2016-05-04 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
510,510,20160505,0.0,IC1605,93000000,6053.6,6095.2,6042.0,6065.4,21327,6530,7920434520,6132.8,6064.65124042879,2016-05-05 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
511,511,20160505,1.0,IC1605,133000000,6067.0,6137.8,6056.6,6132.8,23672,5763,7030684960,5964.6,6099.848134652091,2016-05-05 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
512,512,20160506,0.0,IC1605,93000000,6120.0,6156.4,5919.0,5964.6,21200,11712,14168065520,5887.8,6048.525239071038,2016-05-06 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
513,513,20160506,1.0,IC1605,133000000,5964.6,5988.0,5883.6,5887.8,23189,5165,6129565760,5703.4,5933.751945788964,2016-05-06 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
514,514,20160509,0.0,IC1605,93000000,5826.6,5834.0,5665.2,5703.4,20615,9721,11174107640,5652.8,5747.406460240716,2016-05-09 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
515,515,20160509,1.0,IC1605,133000000,5703.4,5730.6,5634.0,5652.8,22198,5510,6269086920,5676.6,5688.826606170599,2016-05-09 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
516,516,20160510,0.0,IC1605,93000000,5660.0,5705.4,5639.2,5676.6,19449,7287,8270983840,5650.0,5675.163880883766,2016-05-10 15:00:00,-1,-1.0,-5.0,,,1.0,,1.0,,4.0,0.0,,0.0
517,517,20160510,1.0,IC1605,133000000,5676.6,5696.2,5636.6,5650.0,21172,4891,5544107560,5701.6,5667.662604784297,2016-05-10 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
518,518,20160511,0.0,IC1605,93000000,5711.0,5749.0,5617.6,5701.6,18456,9509,10808883680,5640.4,5683.501777263645,2016-05-11 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
519,519,20160511,1.0,IC1605,133000000,5700.0,5723.6,5637.6,5640.4,20300,4769,5419752080,5649.6,5682.273097085343,2016-05-11 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,,0.0
520,520,20160512,0.0,IC1605,93000000,5595.8,5672.6,5505.6,5649.6,17993,10377,11586800320,5670.0,5582.92392791751,2016-05-12 15:00:00,-1,-1.0,-9.0,,,,,,,,0.0,,0.0
521,521,20160512,1.0,IC1605,133000000,5650.0,5682.0,5610.6,5670.0,19664,4494,5081093600,5683.6,5653.197151757899,2016-05-12 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
522,522,20160513,0.0,IC1605,93000000,5644.0,5766.0,5634.2,5683.6,16877,8298,9464067520,5659.2,5702.619619185346,2016-05-13 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
523,523,20160513,1.0,IC1605,133000000,5683.6,5687.0,5620.0,5659.2,18410,5078,5740935520,5718.6,5652.75257975581,2016-05-13 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
524,524,20160516,0.0,IC1605,93000000,5644.0,5746.2,5621.0,5718.6,15175,8424,9578325480,5772.2,5685.140954415954,2016-05-16 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
525,525,20160516,1.0,IC1605,133000000,5718.4,5783.8,5711.6,5772.2,16188,4773,5487666880,5731.2,5748.655855855855,2016-05-16 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
526,526,20160517,0.0,IC1605,93000000,5785.0,5793.0,5716.6,5731.2,12724,8008,9215701560,5779.2,5754.0594155844165,2016-05-17 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
527,527,20160517,1.0,IC1605,133000000,5731.2,5826.8,5726.0,5779.2,13455,5210,6027827360,5629.8,5784.863109404991,2016-05-17 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
528,528,20160518,0.0,IC1605,93000000,5717.2,5729.6,5596.2,5629.8,9909,7857,8901913720,5632.8,5664.9571846760855,2016-05-18 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
529,529,20160518,1.0,IC1605,133000000,5629.8,5660.4,5561.8,5632.8,10121,3696,4149240040,5716.4,5613.149404761905,2016-05-18 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
530,530,20160519,0.0,IC1605,93000000,5628.0,5739.8,5625.6,5716.4,5847,6204,7063090680,5641.2,5692.36837524178,2016-05-19 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
531,531,20160519,1.0,IC1605,133000000,5716.6,5719.4,5636.0,5641.2,5095,2205,2499832400,5506.8,5668.5541950113375,2016-05-19 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
532,532,20160520,0.0,IC1606,93000000,5432.4,5569.4,5422.6,5506.8,22768,9633,10626392560,5562.8,5515.619516246237,2016-05-20 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,,0.0
533,533,20160520,1.0,IC1606,133000000,5506.8,5586.2,5490.0,5562.8,25881,5535,6138845520,5643.2,5545.479241192412,2016-05-20 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
534,534,20160523,0.0,IC1606,93000000,5586.6,5685.0,5586.6,5643.2,24164,9006,10179862720,5635.2,5651.711481234733,2016-05-23 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
535,535,20160523,1.0,IC1606,133000000,5643.2,5665.6,5612.2,5635.2,26225,4781,5391617200,5578.8,5638.587324827441,2016-05-23 15:00:00,-1,-1.0,-8.0,,,,,,,,0.0,,0.0
536,536,20160524,0.0,IC1606,93000000,5628.0,5646.4,5541.8,5578.8,24373,9571,10696435240,5598.6,5587.940257026435,2016-05-24 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
537,537,20160524,1.0,IC1606,133000000,5578.8,5610.4,5546.0,5598.6,26768,4904,5476852800,5608.0,5584.066884176183,2016-05-24 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
538,538,20160525,0.0,IC1606,93000000,5661.0,5680.0,5588.2,5608.0,24590,8771,9887356960,5556.0,5636.390924638012,2016-05-25 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
539,539,20160525,1.0,IC1606,133000000,5608.0,5615.6,5550.0,5556.0,26991,5371,5988671880,5493.2,5575.006404766338,2016-05-25 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
540,540,20160526,0.0,IC1606,93000000,5556.0,5604.0,5462.4,5493.2,25683,10641,11735430480,5627.8,5514.25170566676,2016-05-26 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
541,541,20160526,1.0,IC1606,133000000,5493.2,5627.8,5491.2,5627.8,28030,6363,7090458440,5603.8,5571.631651736603,2016-05-26 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
542,542,20160527,0.0,IC1606,93000000,5615.2,5644.0,5574.4,5603.8,25268,8631,9677311600,5630.6,5606.1357895956435,2016-05-27 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
543,543,20160527,1.0,IC1606,133000000,5603.0,5664.0,5600.8,5630.6,27494,5827,6565061000,5631.6,5633.311309421657,2016-05-27 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
544,544,20160530,0.0,IC1606,93000000,5583.4,5675.4,5520.0,5631.6,25371,10676,11956484720,5611.0,5599.7024728362685,2016-05-30 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
545,545,20160530,1.0,IC1606,133000000,5631.6,5668.0,5601.6,5611.0,27527,5017,5647341600,5838.0,5628.205700617899,2016-05-30 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
546,546,20160531,0.0,IC1606,93000000,5635.0,5848.0,5634.2,5838.0,25495,13405,15451445520,5923.2,5763.314255874674,2016-05-31 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
547,547,20160531,1.0,IC1606,133000000,5838.0,5927.8,5827.4,5923.2,27245,5428,6385131760,5924.2,5881.661532792925,2016-05-31 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
548,548,20160601,0.0,IC1606,93000000,5923.0,5965.4,5909.8,5924.2,24348,8727,10354310760,5899.8,5932.342591955999,2016-06-01 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
549,549,20160601,1.0,IC1606,133000000,5924.2,5944.0,5892.2,5899.8,25970,5158,6111186120,5920.6,5923.9880961613035,2016-06-01 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
550,550,20160602,0.0,IC1606,93000000,5908.0,5935.8,5896.2,5920.6,23458,6750,7990939480,5937.8,5919.21442962963,2016-06-02 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
551,551,20160602,1.0,IC1606,133000000,5920.6,5946.8,5903.0,5937.8,25030,5641,6684440840,5959.8,5924.87222123737,2016-06-02 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
552,552,20160603,0.0,IC1606,93000000,5954.6,5985.6,5909.0,5959.8,22464,9069,10775113960,6003.6,5940.629595324733,2016-06-03 15:00:00,1,1.0,7.0,,,,,,,,0.0,,0.0
553,553,20160603,1.0,IC1606,133000000,5960.0,6018.6,5948.2,6003.6,24545,6077,7278591800,5964.8,5988.638966595359,2016-06-03 15:00:00,1,1.0,8.0,,,,,,,,0.0,,0.0
554,554,20160606,0.0,IC1606,93000000,6021.4,6037.0,5962.2,5964.8,21719,7571,9084307440,5974.0,5999.410540219258,2016-06-06 15:00:00,1,1.0,9.0,,,,,,,,0.0,,0.0
555,555,20160606,1.0,IC1606,133000000,5964.8,6000.0,5956.2,5974.0,23226,4911,5870137320,5989.2,5976.5193646915095,2016-06-06 15:00:00,1,1.0,10.0,,,,,,,,0.0,,0.0
556,556,20160607,0.0,IC1606,93000000,5987.0,5996.8,5947.4,5989.2,20830,6908,8248465080,6016.6,5970.226606832658,2016-06-07 15:00:00,1,1.0,11.0,,,,,,,,0.0,,0.0
557,557,20160607,1.0,IC1606,133000000,5989.2,6017.6,5973.0,6016.6,22547,5099,6113730600,5975.4,5995.029025299079,2016-06-07 15:00:00,1,1.0,12.0,,,,,,,,0.0,,0.0
558,558,20160608,0.0,IC1606,93000000,5999.8,6001.6,5931.6,5975.4,19671,8227,9804265520,5995.8,5958.590932296098,2016-06-08 15:00:00,1,1.0,13.0,,,,,,,,0.0,,0.0
559,559,20160608,1.0,IC1606,133000000,5975.4,6027.0,5974.4,5995.8,21343,4865,5835896920,5908.2,5997.8385611510785,2016-06-08 15:00:00,1,1.0,14.0,,,,,,,,0.0,,0.0
560,560,20160613,0.0,IC1606,93000000,5910.0,5977.8,5873.2,5908.2,18016,9169,10876007520,5732.0,5930.8580652197625,2016-06-13 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
561,561,20160613,1.0,IC1606,133000000,5905.2,5925.8,5721.0,5732.0,19235,6578,7675074480,5740.6,5833.896685922773,2016-06-13 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
562,562,20160614,0.0,IC1606,93000000,5740.0,5769.2,5689.0,5740.6,15744,8972,10286307480,5723.4,5732.449554168524,2016-06-14 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
563,563,20160614,1.0,IC1606,133000000,5740.6,5745.2,5694.8,5723.4,16373,4659,5334288680,5919.2,5724.714187593905,2016-06-14 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
564,564,20160615,0.0,IC1606,93000000,5688.0,5960.0,5678.8,5919.2,12450,10142,11835381840,5920.0,5834.8362453165055,2016-06-15 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
565,565,20160615,1.0,IC1606,133000000,5919.2,5956.2,5908.2,5920.0,12836,3583,4249429400,5940.0,5929.987998883617,2016-06-15 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
566,566,20160616,0.0,IC1606,93000000,5920.0,5950.0,5906.2,5940.0,8331,6076,7205907840,5912.8,5929.812244897959,2016-06-16 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
567,567,20160616,1.0,IC1606,133000000,5940.0,5943.0,5883.2,5912.8,6582,3051,3612603040,5857.6,5920.358964274009,2016-06-16 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
568,568,20160617,0.0,IC1607,93000000,5829.8,5916.0,5826.4,5857.6,17641,9734,11442469000,5810.6,5877.578076844051,2016-06-17 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
569,569,20160617,1.0,IC1607,133000000,5857.6,5860.2,5780.2,5810.6,20528,5035,5854202600,5842.4,5813.508043694141,2016-06-17 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
570,570,20160620,0.0,IC1607,93000000,5833.0,5857.2,5727.2,5842.4,19024,9779,11324749520,5848.2,5790.341302791697,2016-06-20 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
571,571,20160620,1.0,IC1607,133000000,5842.2,5864.4,5802.6,5848.2,21028,4408,5147181520,5821.0,5838.454537205082,2016-06-20 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
572,572,20160621,0.0,IC1607,93000000,5905.0,5967.8,5806.4,5821.0,19613,10700,12613257680,5777.6,5894.045644859813,2016-06-21 15:00:00,-1,-1.0,-5.0,,,1.0,,2.0,,4.0,0.0,,0.0
573,573,20160621,1.0,IC1607,133000000,5821.0,5845.2,5736.0,5777.6,22023,5321,6167684440,5827.0,5795.606502537117,2016-06-21 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
574,574,20160622,0.0,IC1607,93000000,5765.0,5854.4,5757.0,5827.0,20200,9146,10638695240,5922.0,5816.0371965886725,2016-06-22 15:00:00,-1,-1.0,-7.0,,,,,,,,0.0,,0.0
575,575,20160622,1.0,IC1607,133000000,5827.0,5922.2,5816.8,5922.0,22533,5671,6662683640,5861.4,5874.346358666902,2016-06-22 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
576,576,20160623,0.0,IC1607,93000000,5911.8,5916.2,5822.2,5861.4,20207,8708,10226094880,5888.0,5871.666789159394,2016-06-23 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
577,577,20160623,1.0,IC1607,133000000,5861.4,5900.0,5846.4,5888.0,22547,4965,5836780880,5805.4,5877.926364551863,2016-06-23 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
578,578,20160624,0.0,IC1607,93000000,5868.0,5935.4,5654.0,5805.4,22324,14507,16869325400,5787.0,5814.201902529812,2016-06-24 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
579,579,20160624,1.0,IC1607,133000000,5805.4,5866.4,5775.6,5787.0,23945,4380,5095757600,5948.8,5817.074885844749,2016-06-24 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
580,580,20160627,0.0,IC1607,93000000,5818.0,5948.8,5806.0,5948.8,21981,10390,12211723400,5965.2,5876.671511068334,2016-06-27 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
581,581,20160627,1.0,IC1607,133000000,5950.0,5977.4,5928.8,5965.2,23986,4809,5729417880,5994.0,5956.974298190892,2016-06-27 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
582,582,20160628,0.0,IC1607,93000000,5941.2,6004.2,5924.4,5994.0,21755,9197,10957986480,6037.0,5957.370055452865,2016-06-28 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
583,583,20160628,1.0,IC1607,133000000,5994.0,6045.0,5965.4,6037.0,24342,5817,6992555200,6041.2,6010.447997249442,2016-06-28 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
584,584,20160629,0.0,IC1607,93000000,6066.4,6077.0,6010.6,6041.2,22104,8481,10242150680,6050.4,6038.291875958023,2016-06-29 15:00:00,1,1.0,5.0,,1.0,,0.0,,3.0,,0.0,5880.0,0.0
585,585,20160629,1.0,IC1607,133000000,6042.0,6058.8,6021.4,6050.4,23962,4373,5286264880,6036.0,6044.208643951521,2016-06-29 15:00:00,1,1.0,6.0,,,,,,,,1.0,5880.0,1.0
586,586,20160630,0.0,IC1607,93000000,6048.0,6062.2,6021.2,6036.0,21742,7238,8742136080,6051.6,6039.055042829511,2016-06-30 15:00:00,1,1.0,7.0,,,,,,,,0.0,5880.0,1.0
