,index,date,flag,wind_id,time,open,high,low,close,io,all_volume,all_turnover,preclose,average_price,date_time,factor,ud_last,sum_ud,buy_start,buy_count,sell_count,buy_sum,sell_sum,buy_n,sell_n,sig,stop_price,pos
291,291,20160627,0.0,IC1607,93000000,5818.0,5977.4,5806.0,5965.2,23986,15199,17941141280,6037.0,5902.0795052306075,2016-06-27 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
292,292,20160628,0.0,IC1607,93000000,5941.2,6045.0,5924.4,6037.0,24342,15014,17950541680,6050.4,5977.934487811376,2016-06-28 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
293,293,20160629,0.0,IC1607,93000000,6066.4,6077.0,6010.6,6050.4,23962,12854,15528415560,6051.6,6040.304792282558,2016-06-29 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
294,294,20160630,0.0,IC1607,93000000,6048.0,6062.2,6021.2,6051.6,23528,11544,13947310680,6039.8,6040.934979209979,2016-06-30 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
295,295,20160701,0.0,IC1607,93000000,6057.0,6107.0,6015.2,6039.8,23994,13142,15924288480,6159.6,6058.548348805357,2016-07-01 15:00:00,1,1.0,5.0,,,,,,,,0.0,,0.0
296,296,20160704,0.0,IC1607,93000000,6013.0,6201.0,6013.0,6159.6,24454,14871,18243748880,6202.4,6134.002044247192,2016-07-04 15:00:00,1,1.0,6.0,,,,,,,,0.0,,0.0
297,297,20160705,0.0,IC1607,93000000,6162.2,6219.6,6162.2,6202.4,23608,11545,14296818080,6226.6,6191.779159809442,2016-07-05 15:00:00,1,1.0,7.0,,,,,,,,0.0,,0.0
298,298,20160706,0.0,IC1607,93000000,6192.8,6255.4,6165.8,6226.6,23183,12337,15315422400,6279.4,6207.10967009808,2016-07-06 15:00:00,1,1.0,8.0,,,,,,,,0.0,,0.0
299,299,20160707,0.0,IC1607,93000000,6239.0,6293.6,6179.6,6279.4,22145,14153,17647562880,6265.0,6234.56612732283,2016-07-07 15:00:00,1,1.0,9.0,,,,,,,,0.0,,0.0
300,300,20160708,0.0,IC1607,93000000,6261.0,6299.0,6226.2,6265.0,20801,11732,14701414640,6248.0,6265.519365837027,2016-07-08 15:00:00,1,1.0,10.0,,,,,,,,0.0,,0.0
301,301,20160711,0.0,IC1607,93000000,6289.6,6356.8,6245.0,6248.0,19426,13545,17073742000,6368.6,6302.599483204135,2016-07-11 15:00:00,1,1.0,11.0,,,,,,,,0.0,,0.0
302,302,20160712,0.0,IC1607,93000000,6268.0,6376.2,6220.2,6368.6,16150,14850,18700794560,6416.4,6296.5638249158255,2016-07-12 15:00:00,1,1.0,12.0,,,,,,,,0.0,,0.0
303,303,20160713,0.0,IC1607,93000000,6399.2,6453.0,6363.2,6416.4,12400,12677,16263915440,6442.2,6414.7335489469115,2016-07-13 15:00:00,1,1.0,13.0,,,,,,,,0.0,,0.0
304,304,20160714,0.0,IC1607,93000000,6410.0,6447.6,6405.6,6442.2,6874,8025,10314691320,6319.0,6426.598953271028,2016-07-14 15:00:00,1,1.0,14.0,,,,,,,,0.0,,0.0
305,305,20160715,0.0,IC1608,93000000,6349.0,6368.6,6276.2,6319.0,18514,10853,13714981640,6266.0,6318.52098037409,2016-07-15 15:00:00,1,1.0,15.0,,,,,,,,0.0,,0.0
306,306,20160718,0.0,IC1608,93000000,6298.6,6338.0,6253.0,6266.0,19523,11853,14913144200,6272.8,6290.873281025901,2016-07-18 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
307,307,20160719,0.0,IC1608,93000000,6286.8,6299.4,6218.2,6272.8,20346,12881,16144907440,6265.4,6266.946448257123,2016-07-19 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
308,308,20160720,0.0,IC1608,93000000,6294.2,6337.6,6264.6,6265.4,20580,12712,16008377520,6310.0,6296.561327879169,2016-07-20 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
309,309,20160721,0.0,IC1608,93000000,6277.0,6378.0,6272.2,6310.0,21788,13763,17404250840,6272.6,6322.8405289544435,2016-07-21 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
310,310,20160722,0.0,IC1608,93000000,6300.0,6332.4,6259.0,6272.6,21621,12180,15319706880,6290.4,6288.87802955665,2016-07-22 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
311,311,20160725,0.0,IC1608,93000000,6256.6,6326.0,6248.0,6290.4,21776,11363,14291071160,6393.4,6288.4234621138785,2016-07-25 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
312,312,20160726,0.0,IC1608,93000000,6286.4,6396.8,6286.4,6393.4,22511,12056,15316998360,6104.2,6352.43793961513,2016-07-26 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
313,313,20160727,0.0,IC1608,93000000,6399.0,6416.4,6042.2,6104.2,22307,18057,22523813360,6125.6,6236.864750512267,2016-07-27 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
314,314,20160728,0.0,IC1608,93000000,6125.4,6160.4,6060.2,6125.6,22046,13780,16867188400,6103.0,6120.169956458636,2016-07-28 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
315,315,20160729,0.0,IC1608,93000000,6142.0,6154.4,6081.0,6103.0,21812,10974,13438121320,6028.2,6122.70882084928,2016-07-29 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
316,316,20160801,0.0,IC1608,93000000,6088.0,6104.0,5960.2,6028.2,22339,12832,15432198680,6083.0,6013.169685162095,2016-08-01 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
317,317,20160802,0.0,IC1608,93000000,6054.4,6100.0,6029.4,6083.0,22184,10727,13005505040,6102.6,6062.042062086324,2016-08-02 15:00:00,-1,-1.0,-5.0,,,1.0,,3.0,,2.0,0.0,,0.0
318,318,20160803,0.0,IC1608,93000000,6074.6,6124.6,6063.0,6102.6,22089,10672,13022947800,6164.8,6101.456053223389,2016-08-03 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,,0.0
319,319,20160804,0.0,IC1608,93000000,6108.8,6166.6,6086.6,6164.8,21736,10237,12552709640,6147.2,6131.048959656149,2016-08-04 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
320,320,20160805,0.0,IC1608,93000000,6160.0,6169.4,6128.8,6147.2,21337,9886,12156356640,6248.2,6148.2685818328955,2016-08-05 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
321,321,20160808,0.0,IC1608,93000000,6145.0,6248.4,6088.4,6248.2,21782,12727,15714115920,6297.2,6173.5349728922765,2016-08-08 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
322,322,20160809,0.0,IC1608,93000000,6246.0,6302.8,6237.4,6297.2,21318,10277,12891122880,6286.2,6271.8317018585185,2016-08-09 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,,0.0
323,323,20160810,0.0,IC1608,93000000,6296.0,6321.4,6274.4,6286.2,20816,9374,11804047560,6196.0,6296.163622786431,2016-08-10 15:00:00,1,1.0,5.0,,1.0,,0.0,,0.0,,0.0,5880.0,0.0
324,324,20160811,0.0,IC1608,93000000,6279.6,6286.0,6193.6,6196.0,20277,12347,15412776880,6260.4,6241.506795172916,2016-08-11 15:00:00,1,1.0,6.0,,,,,,,,1.0,5880.0,1.0
325,325,20160812,0.0,IC1608,93000000,6199.0,6295.6,6177.0,6260.4,18868,12509,15564726200,6405.2,6221.411064033896,2016-08-12 15:00:00,1,1.0,7.0,,,,,,,,0.0,5880.0,1.0
326,326,20160815,0.0,IC1608,93000000,6289.0,6455.4,6263.0,6405.2,16057,13899,17700906080,6458.2,6367.690510108641,2016-08-15 15:00:00,1,1.0,8.0,,,,,,,,0.0,5880.0,1.0
327,327,20160816,0.0,IC1608,93000000,6425.0,6480.0,6425.0,6458.2,12880,10113,13067489360,6470.8,6460.738336794225,2016-08-16 15:00:00,1,1.0,9.0,,,,,,,,0.0,5880.0,1.0
328,328,20160817,0.0,IC1608,93000000,6455.0,6488.6,6431.0,6470.8,8917,8837,11422190080,6484.6,6462.707977820528,2016-08-17 15:00:00,1,1.0,10.0,,,,,,,,0.0,5880.0,1.0
329,329,20160818,0.0,IC1608,93000000,6475.6,6520.2,6457.0,6484.6,4418,6643,8623758800,6385.6,6490.861658889056,2016-08-18 15:00:00,1,1.0,11.0,,,,,,,,0.0,5880.0,1.0
330,330,20160819,0.0,IC1609,93000000,6375.0,6419.8,6345.0,6385.6,23846,10208,13028773920,6320.6,6381.648667711599,2016-08-19 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
331,331,20160822,0.0,IC1609,93000000,6391.2,6427.6,6306.2,6320.6,24766,10546,13419908760,6308.6,6362.5586762753655,2016-08-22 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
332,332,20160823,0.0,IC1609,93000000,6339.0,6360.4,6234.2,6308.6,24779,11007,13911192560,6314.2,6319.248005814481,2016-08-23 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
333,333,20160824,0.0,IC1609,93000000,6331.0,6364.4,6296.6,6314.2,24703,10562,13368628480,6280.0,6328.6444234046585,2016-08-24 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5880.0,1.0
334,334,20160825,0.0,IC1609,93000000,6276.0,6284.8,6188.2,6280.0,24910,11616,14486412640,6279.2,6235.542630853994,2016-08-25 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,5880.0,1.0
335,335,20160826,0.0,IC1609,93000000,6306.8,6379.4,6262.6,6279.2,25190,11856,14998339960,6327.2,6325.21084682861,2016-08-26 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,5880.0,1.0
336,336,20160829,0.0,IC1609,93000000,6279.2,6347.4,6279.2,6327.2,25084,10210,12898514920,6330.0,6316.608677766894,2016-08-29 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
337,337,20160830,0.0,IC1609,93000000,6336.0,6377.0,6300.2,6330.0,25325,10768,13635965280,6343.0,6331.707503714711,2016-08-30 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
338,338,20160831,0.0,IC1609,93000000,6326.0,6349.6,6272.6,6343.0,24952,10893,13758769280,6279.0,6315.417827962911,2016-08-31 15:00:00,1,1.0,3.0,,,,,,,,0.0,5880.0,1.0
339,339,20160901,0.0,IC1609,93000000,6343.0,6357.0,6265.8,6279.0,24715,9879,12498568880,6271.0,6325.826946047171,2016-09-01 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
340,340,20160902,0.0,IC1609,93000000,6279.0,6333.4,6251.0,6271.0,25085,10984,13820319400,6309.2,6291.1140750182085,2016-09-02 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
341,341,20160905,0.0,IC1609,93000000,6306.4,6356.8,6296.8,6309.2,23952,10350,13089021320,6445.8,6323.19870531401,2016-09-05 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
342,342,20160906,0.0,IC1609,93000000,6312.8,6449.8,6251.0,6445.8,23814,13753,17482668120,6429.0,6355.947109721515,2016-09-06 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
343,343,20160907,0.0,IC1609,93000000,6452.0,6477.0,6423.0,6429.0,21676,10366,13380859280,6477.2,6454.205710978198,2016-09-07 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
344,344,20160908,0.0,IC1609,93000000,6430.0,6482.0,6430.0,6477.2,20658,9089,11725083520,6445.0,6450.150467598196,2016-09-08 15:00:00,1,1.0,3.0,,,,,,,,0.0,5880.0,1.0
345,345,20160909,0.0,IC1609,93000000,6475.0,6487.0,6440.4,6445.0,18857,9795,12663318360,6256.0,6464.174762633997,2016-09-09 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,5880.0,1.0
346,346,20160912,0.0,IC1609,93000000,6340.0,6355.2,6252.6,6256.0,16207,12160,15337536200,6292.2,6306.5527138157895,2016-09-12 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
347,347,20160913,0.0,IC1609,93000000,6298.8,6313.0,6277.0,6292.2,11375,9188,11566508520,6270.0,6294.355964301262,2016-09-13 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
348,348,20160914,0.0,IC1609,93000000,6271.4,6308.8,6260.0,6270.0,6057,7335,9223343960,6223.8,6287.214696659849,2016-09-14 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
349,349,20160919,0.0,IC1610,93000000,6186.0,6228.6,6182.0,6223.8,19243,9307,11564597800,6217.6,6212.849360696249,2016-09-19 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5880.0,1.0
350,350,20160920,0.0,IC1610,93000000,6223.8,6232.0,6200.4,6217.6,19903,7536,9370108280,6248.2,6216.897744161359,2016-09-20 15:00:00,-1,-1.0,-5.0,,,,,,,,0.0,5880.0,1.0
351,351,20160921,0.0,IC1610,93000000,6228.8,6268.0,6218.0,6248.2,20178,8689,10852328280,6293.2,6244.8660835539185,2016-09-21 15:00:00,-1,-1.0,-6.0,,,,,,,,0.0,5880.0,1.0
352,352,20160922,0.0,IC1610,93000000,6281.4,6332.8,6280.4,6293.2,20397,9607,12109782040,6298.6,6302.582512751119,2016-09-22 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
353,353,20160923,0.0,IC1610,93000000,6315.2,6315.2,6286.0,6298.6,20297,7044,8872786960,6201.2,6298.11680863146,2016-09-23 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
354,354,20160926,0.0,IC1610,93000000,6289.0,6298.6,6185.2,6201.2,20838,10120,12655544560,6245.6,6252.739407114624,2016-09-26 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
355,355,20160927,0.0,IC1610,93000000,6232.6,6251.0,6172.2,6245.6,20957,9724,12078309760,6240.2,6210.566515837105,2016-09-27 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
356,356,20160928,0.0,IC1610,93000000,6249.0,6257.2,6222.2,6240.2,20352,7601,9484543040,6299.8,6239.010024996711,2016-09-28 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
357,357,20160929,0.0,IC1610,93000000,6257.0,6313.0,6247.6,6299.8,20178,9203,11573211760,6318.6,6287.738650440075,2016-09-29 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
358,358,20160930,0.0,IC1610,93000000,6287.6,6325.2,6283.2,6318.6,19246,7151,9016096680,6444.6,6304.081023633059,2016-09-30 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
359,359,20161010,0.0,IC1610,93000000,6351.0,6449.6,6184.0,6444.6,19295,9872,12597583400,6454.8,6380.4616085899515,2016-10-10 15:00:00,1,1.0,3.0,,,,,,,,0.0,5880.0,1.0
360,360,20161011,0.0,IC1610,93000000,6446.2,6461.8,6435.0,6454.8,18581,7290,9399733840,6448.2,6447.005377229081,2016-10-11 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,5880.0,1.0
361,361,20161012,0.0,IC1610,93000000,6442.0,6463.4,6435.8,6448.2,18203,6525,8416460680,6462.0,6449.395157088123,2016-10-12 15:00:00,1,1.0,5.0,,,,,,,,0.0,5880.0,1.0
362,362,20161013,0.0,IC1610,93000000,6457.8,6483.8,6443.0,6462.0,17656,7060,9127714120,6467.0,6464.3867705382445,2016-10-13 15:00:00,1,1.0,6.0,,,,,,,,0.0,5880.0,1.0
363,363,20161014,0.0,IC1610,93000000,6461.6,6474.0,6410.0,6467.0,16596,8593,11069883600,6418.0,6441.221692074945,2016-10-14 15:00:00,1,1.0,7.0,,,,,,,,0.0,5880.0,1.0
364,364,20161017,0.0,IC1610,93000000,6485.0,6496.8,6377.2,6418.0,14511,8796,11339664120,6505.4,6445.920941336971,2016-10-17 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
365,365,20161018,0.0,IC1610,93000000,6423.0,6516.0,6416.0,6505.4,12278,9641,12468357240,6491.2,6466.319489679494,2016-10-18 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
366,366,20161019,0.0,IC1610,93000000,6514.8,6534.4,6479.0,6491.2,8872,7544,9819359640,6499.0,6508.059146341464,2016-10-19 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
367,367,20161020,0.0,IC1610,93000000,6504.0,6513.0,6482.6,6499.0,4783,5520,7174765440,6396.6,6498.881739130435,2016-10-20 15:00:00,1,1.0,3.0,,,,,,,,0.0,5880.0,1.0
368,368,20161021,0.0,IC1611,93000000,6412.4,6432.0,6342.6,6396.6,18727,10131,12954749240,6471.4,6393.618221300958,2016-10-21 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
369,369,20161024,0.0,IC1611,93000000,6415.8,6506.0,6401.2,6471.4,19546,9337,12067178360,6487.0,6462.021184534647,2016-10-24 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
370,370,20161025,0.0,IC1611,93000000,6486.0,6495.8,6475.4,6487.0,19160,6202,8045228560,6471.0,6485.995291841341,2016-10-25 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
371,371,20161026,0.0,IC1611,93000000,6486.2,6486.2,6438.8,6471.0,19406,8036,10387030200,6458.2,6462.811224489797,2016-10-26 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5880.0,1.0
372,372,20161027,0.0,IC1611,93000000,6471.0,6474.0,6423.4,6458.2,19231,7521,9698079800,6411.0,6447.333998138545,2016-10-27 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
373,373,20161028,0.0,IC1611,93000000,6460.0,6485.0,6395.4,6411.0,19562,8882,11438056320,6407.6,6438.8968250394055,2016-10-28 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
374,374,20161031,0.0,IC1611,93000000,6405.0,6413.0,6360.4,6407.6,18971,7497,9581587480,6465.0,6390.28109910631,2016-10-31 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
375,375,20161101,0.0,IC1611,93000000,6410.0,6473.6,6404.4,6465.0,19130,8163,10509954160,6400.0,6437.556143574666,2016-11-01 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
376,376,20161102,0.0,IC1611,93000000,6455.0,6461.0,6397.4,6400.0,18492,7666,9859839080,6435.0,6430.889042525437,2016-11-02 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5880.0,1.0
377,377,20161103,0.0,IC1611,93000000,6396.6,6493.4,6395.4,6435.0,18783,9483,12221374280,6419.6,6443.833322788148,2016-11-03 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
378,378,20161104,0.0,IC1611,93000000,6435.4,6477.8,6406.4,6419.6,17934,7359,9479201120,6409.0,6440.549748607147,2016-11-04 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
379,379,20161107,0.0,IC1611,93000000,6439.0,6452.6,6398.0,6409.0,17408,7238,9301287960,6469.0,6425.316358109976,2016-11-07 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
380,380,20161108,0.0,IC1611,93000000,6438.0,6488.0,6425.0,6469.0,16619,7989,10309628680,6405.0,6452.389961196645,2016-11-08 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
381,381,20161109,0.0,IC1611,93000000,6469.0,6475.8,6307.2,6405.0,16148,11170,14323655000,6499.0,6411.662936436885,2016-11-09 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
382,382,20161110,0.0,IC1611,93000000,6473.6,6517.6,6473.6,6499.0,14854,7993,10386070040,6563.0,6496.97863130239,2016-11-10 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
383,383,20161111,0.0,IC1611,93000000,6499.0,6573.6,6485.0,6563.0,14274,8331,10878211040,6586.6,6528.754675309086,2016-11-11 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
384,384,20161114,0.0,IC1611,93000000,6551.0,6618.0,6548.4,6586.6,12627,7978,10509054360,6601.8,6586.271220857358,2016-11-14 15:00:00,1,1.0,3.0,,,,,,,,0.0,5880.0,1.0
385,385,20161115,0.0,IC1611,93000000,6580.0,6608.0,6575.0,6601.8,10425,6742,8889343040,6627.4,6592.511895579947,2016-11-15 15:00:00,1,1.0,4.0,1.0,,,,,,,0.0,5880.0,1.0
386,386,20161116,0.0,IC1611,93000000,6627.0,6638.0,6607.4,6627.4,7573,6180,8184728600,6635.6,6621.948705501618,2016-11-16 15:00:00,1,1.0,5.0,,1.0,,1.0,,1.0,,0.0,5880.0,1.0
387,387,20161117,0.0,IC1611,93000000,6618.4,6642.8,6580.4,6635.6,4150,5078,6708803400,6506.8,6605.753643166601,2016-11-17 15:00:00,1,1.0,6.0,,,,,,,,0.0,5880.0,1.0
388,388,20161118,0.0,IC1612,93000000,6549.8,6549.8,6492.0,6506.8,24078,7520,9811974640,6523.2,6523.919308510638,2016-11-18 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
389,389,20161121,0.0,IC1612,93000000,6511.2,6572.6,6502.0,6523.2,25108,8366,10925201000,6593.6,6529.524862538848,2016-11-21 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
390,390,20161122,0.0,IC1612,93000000,6538.8,6593.6,6531.0,6593.6,25218,7410,9718386200,6561.8,6557.61551956815,2016-11-22 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
391,391,20161123,0.0,IC1612,93000000,6610.2,6614.4,6550.2,6561.8,25466,7580,9970112880,6547.6,6576.591609498681,2016-11-23 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5880.0,1.0
392,392,20161124,0.0,IC1612,93000000,6566.4,6574.6,6531.8,6547.6,25176,6366,8347192280,6564.8,6556.073107131637,2016-11-24 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
393,393,20161125,0.0,IC1612,93000000,6538.8,6586.6,6449.0,6564.8,25200,9299,12115964360,6596.4,6514.6598343907945,2016-11-25 15:00:00,1,1.0,2.0,,,,,,,,0.0,5880.0,1.0
394,394,20161128,0.0,IC1612,93000000,6598.0,6617.8,6553.2,6596.4,24667,7306,9620027960,6556.8,6583.649028196003,2016-11-28 15:00:00,1,1.0,3.0,,,,,,,,0.0,5880.0,1.0
395,395,20161129,0.0,IC1612,93000000,6585.0,6608.8,6530.2,6556.8,24336,7765,10204979600,6531.2,6571.139471989698,2016-11-29 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
396,396,20161130,0.0,IC1612,93000000,6541.2,6589.0,6506.4,6531.2,23756,8315,10889068040,6572.0,6547.846085387853,2016-11-30 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
397,397,20161201,0.0,IC1612,93000000,6540.0,6592.2,6533.0,6572.0,22892,7024,9218570480,6433.0,6562.194248291572,2016-12-01 15:00:00,1,-1.0,1.0,,,,,,,,0.0,5880.0,1.0
398,398,20161202,0.0,IC1612,93000000,6555.0,6563.0,6430.2,6433.0,22482,8166,10625189280,6430.0,6505.749008082293,2016-12-02 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,5880.0,1.0
399,399,20161205,0.0,IC1612,93000000,6393.8,6490.8,6393.6,6430.0,21728,7122,9191058800,6431.4,6452.582701488345,2016-12-05 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,5880.0,1.0
400,400,20161206,0.0,IC1612,93000000,6452.0,6479.8,6422.8,6431.4,20646,6770,8739148600,6488.6,6454.319497784342,2016-12-06 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,5880.0,1.0
401,401,20161207,0.0,IC1612,93000000,6443.0,6499.6,6417.6,6488.6,19153,7326,9474226000,6488.8,6466.1657111657105,2016-12-07 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,5880.0,1.0
402,402,20161208,0.0,IC1612,93000000,6494.4,6505.0,6476.6,6488.8,17489,6498,8436370960,6456.0,6491.5135118498,2016-12-08 15:00:00,1,-1.0,1.0,,,1.0,,0.0,,2.0,0.0,,1.0
403,403,20161209,0.0,IC1612,93000000,6470.0,6499.8,6456.0,6456.0,16411,6638,8603094200,6174.6,6480.185447423923,2016-12-09 15:00:00,1,1.0,2.0,,,,,,,,-1.0,,0.0
404,404,20161212,0.0,IC1612,93000000,6459.2,6490.4,6156.6,6174.6,14249,9634,12213276560,6231.0,6338.632219223583,2016-12-12 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
405,405,20161213,0.0,IC1612,93000000,6188.4,6253.2,6161.6,6231.0,11735,8078,10040003240,6224.0,6214.41151275068,2016-12-13 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
406,406,20161214,0.0,IC1612,93000000,6231.0,6292.0,6197.0,6224.0,8307,7564,9448105200,6262.8,6245.442358540455,2016-12-14 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
407,407,20161215,0.0,IC1612,93000000,6212.0,6304.4,6200.0,6262.8,4508,5985,7485874240,6204.4,6253.863191311612,2016-12-15 15:00:00,-1,-1.0,-4.0,-1.0,,,,,,,0.0,,0.0
408,408,20161216,0.0,IC1701,93000000,6148.6,6221.0,6148.6,6204.4,18521,7341,9094162800,6198.0,6194.089906007356,2016-12-16 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
409,409,20161219,0.0,IC1701,93000000,6203.0,6209.2,6153.4,6198.0,18963,6097,7547923000,6183.8,6189.866327702148,2016-12-19 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
410,410,20161220,0.0,IC1701,93000000,6190.4,6216.2,6164.2,6183.8,19276,6568,8126114800,6256.6,6186.140986601706,2016-12-20 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
411,411,20161221,0.0,IC1701,93000000,6214.6,6264.0,6210.0,6256.6,19406,6891,8596262320,6235.0,6237.311217530111,2016-12-21 15:00:00,-1,-1.0,-3.0,,,,,,,,0.0,,0.0
412,412,20161222,0.0,IC1701,93000000,6250.0,6254.6,6187.8,6235.0,19581,6471,8050213040,6209.8,6220.22333487869,2016-12-22 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
413,413,20161223,0.0,IC1701,93000000,6230.2,6235.0,6170.2,6209.8,19596,5990,7428385600,6219.8,6200.655759599333,2016-12-23 15:00:00,1,1.0,2.0,,,,,,,,0.0,,0.0
414,414,20161226,0.0,IC1701,93000000,6181.6,6226.8,6114.6,6219.8,20025,7161,8838529120,6216.0,6171.295293953358,2016-12-26 15:00:00,1,1.0,3.0,,,,,,,,0.0,,0.0
415,415,20161227,0.0,IC1701,93000000,6214.4,6237.6,6212.0,6216.0,19728,4868,6059861960,6218.0,6224.180320460148,2016-12-27 15:00:00,-1,1.0,-1.0,,,,,,,,0.0,,0.0
416,416,20161228,0.0,IC1701,93000000,6224.8,6232.6,6187.0,6218.0,19652,5064,6299585200,6215.8,6219.969589257504,2016-12-28 15:00:00,-1,-1.0,-2.0,,,,,,,,0.0,,0.0
417,417,20161229,0.0,IC1701,93000000,6211.0,6250.8,6184.4,6215.8,19887,6244,7766940320,6210.6,6219.522998078155,2016-12-29 15:00:00,1,-1.0,1.0,,,,,,,,0.0,,0.0
